художественный,текст,Дис,канд,249
английский,эквивалент,синоним,антоним,248
интонационный,система,русский,язык,248
речевой,жанр,вопрос,языкознание,248
ран,институт,русский,язык,248
функциональный,анализ,грамматический,категория,248
лексический,вопрос,перевод,художественный,248
говор,территория,поздний,заселение,248
педагогический,институт,иностранный,язык,247
часть,речь,русский,язык,247
отражение,языковой,картина,мир,247
культура,русский,речь,учебник,247
синонимический,средство,язык,текст,247
точка,зрение,теория,речевой,247
эмотивный,аспект,волгоград,саратов,247
основа,словарный,состав,современный,247
проблема,речевой,жанр,бахтин,247
исторический,словарь,русский,язык,246
сфера,действие,лексический,единица,246
идеографический,описание,английский,эквивалент,246
функциональный,грамматика,проблема,функциональный,246
энциклопедический,словарь,текст,Гл,246
русский,лексикология,русский,окказиональный,246
семантический,эквивалентность,лексический,единица,246
язык,словообразование,Членимость,слово,246
москва,язык,славянский,культура,245
грамматика,проблема,функциональный,грамматика,245
КСКТ,краткий,словарь,когнитивный,245
современный,английский,язык,проблема,245
общий,языкознание,избранный,работа,245
смысловой,структура,научный,текст,245
язык,межвуз,сб,науч,245
литературный,язык,ан,ссср,245
изучение,синтаксис,простой,предложение,244
лексико,семантический,группа,ЛСГ,244
описание,английский,эквивалент,синоним,244
очерк,современный,русский,стилистика,244
лингвистика,текст,учеба,пособие,244
семантический,вопрос,теория,словообразование,244
русский,язык,воронеж,Изд,244
речь,Межвуз,сб,науч,244
русский,язык,межвузовский,сборник,244
испанский,язык,Автореф,дис,244
современный,французский,язык,Дис,244
английский,язык,Уч,зап,244
история,изучение,русский,синтаксис,243
проблема,современный,русский,язык,243
литературный,язык,начало,век,242
синтаксис,диалогический,речь,современный,242
часть,речь,современный,русский,242
состав,современный,русский,язык,242
когнитивный,лингвистика,воронеж,исток,242
ЭССЯ,этимологический,словарь,славянский,241
семантический,тип,видовой,противопоставление,241
речевой,общение,коммуникативный,прагматический,241
основа,функциональный,грамматика,языковой,241
речь,экспериментально,фонетический,исследование,241
язык,НДВШ,филологический,наука,241
русистика,сегодня,язык,система,241
язык,вопрос,синтаксис,современный,241
слово,морфологический,структура,слово,240
фонетика,современный,русский,литературный,240
словарь,русский,общий,жаргон,240
язык,словарь,русский,язык,240
действие,очерк,современный,русский,240
словарь,когнитивный,термин,Кубрякова,240
описание,современный,германский,язык,240
синтаксический,особенность,русский,речь,240
русский,язык,словообразование,Членимость,240
развитие,литературный,язык,народ,239
грамматика,карачаево,балкарский,язык,239
формирование,русский,национальный,язык,239
язык,культура,гуманитарный,знание,239
языковой,единица,различный,уровень,239
глагол,идеографический,описание,английский,239
диалогический,речь,современный,английский,239
языковой,личность,проблема,когниции,239
философский,энциклопедический,словарь,текст,239
обращение,оглавление,ДИССЕРТАЦИИкандидат,филологический,239
лингвистика,вопрос,когнитивный,лингвистика,239
вопрос,французский,язык,текст,239
русский,фразеология,словарь,справочник,239
вопрос,перевод,художественный,проза,239
языковой,картина,мир,языковой,238
функциональный,семантико,стилистический,категория,238
словарь,народный,географический,термин,238
когнитивный,функциональный,аспект,исследование,238
некоторый,вопрос,семантика,язык,238
русский,язык,автореф,дисс,238
русский,язык,Сб,ст,238
корпус,русский,язык,НКРЯ,237
русский,язык,автореферат,дисс,237
толковый,словарь,русский,общий,237
ТФГ,теория,функциональный,грамматика,237
толковый,словарь,английский,язык,237
полоса,некоторый,особенность,язык,237
языковой,картина,мир,дис,237
функциональный,грамматика,языковой,интерпретация,237
языковой,интерпретация,идея,время,237
история,языкознание,литературоведение,Вып,237
русский,речь,прикамье,пермь,237
структурно,типологический,описание,современный,237
кузнецов,структурно,семантический,параметр,237
тюркский,язык,алма,ата,236
словарь,электронный,ресурс,дата,236
семантический,словарь,русский,язык,236
язык,роль,человеческий,фактор,236
культурный,аспект,оценочный,семантика,236
речевой,системность,научный,стиль,236
теория,сложный,предложение,новосибирск,236
единица,современный,английский,язык,235
система,современный,немецкий,язык,235
представление,эмоция,вопрос,языкознание,235
национальный,культурный,аспект,оценочный,235
лексико,грамматический,класс,слово,235
вопрос,современный,русский,словообразование,235
текст,актуальный,проблема,психолингвистика,235
ахманова,словарь,лингвистический,термин,235
типологический,описание,современный,германский,235
родительный,падеж,множественный,число,234
русский,язык,логический,анализ,234
Семантико,когнитивный,анализ,язык,234
упорядочение,научно,технический,терминология,234
язык,современный,газетный,публицистика,234
концепт,сб,науч,тр,234
словарь,русский,культура,текст,234
Моск,гос,лингвист,уна,234
семантический,представление,эмоция,вопрос,234
английский,филология,тамбов,Изд,234
русский,язык,казань,Изд,234
новиков,семантика,русский,язык,234
лексикология,русский,язык,век,233
язык,русский,культура,издательский,233
служебный,слово,русский,язык,233
немецкий,язык,текст,дис,233
английский,язык,Сб,науч,233
общение,коммуникативный,прагматический,подход,233
языкознание,ран,тамбов,издательский,233
славянский,языковой,моделирующий,семиотический,233
значимый,единица,язык,принцип,233
речь,русский,разговорный,речь,233
единица,лексический,уровень,томск,233
языкознание,академия,наука,ссср,232
сравнительно,исторический,лексика,дагестанский,232
анализ,художественный,текст,текст,232
речь,жанр,речь,саратов,232
Дж,лингвистический,гештальты,новый,232
объединение,кафедра,русский,язык,232
сравнительный,конструкция,русский,язык,231
некоторый,особенность,язык,современный,231
проблема,функциональный,грамматика,категория,231
текст,автореф,канд,филол,231
современный,этап,развитие,язык,231
семантический,система,язык,текст,231
аспект,языковой,категоризации,Сб,231
языковой,моделирующий,семиотический,система,231
язык,отраслевой,лексика,дагестанский,231
язык,академия,наука,ссср,230
данный,случай,речь,идти,230
развитие,синтаксис,современный,русский,230
язык,практический,значимость,исследование,230
видовой,противопоставление,русский,глагол,230
некоторый,лингвистический,проблема,изучение,230
материал,немецкий,язык,текст,230
семиотика,политический,дискурс,монография,230
грамматика,языковой,интерпретация,идея,230
функциональный,грамматика,категория,морфология,230
современный,русский,язык,семантика,230
язык,язык,дагестан,махачкала,230
вариант,английский,язык,Автореф,230
Семантико,синтаксический,средство,выражение,230
язык,научный,доклад,высокий,230
лексика,русский,язык,конец,230
русский,литературный,язык,ан,230
исторический,лексика,дагестанский,язык,229
структура,современный,английский,язык,229
зрение,теория,речевой,акт,229
персональный,дискурс,сб,науч,229
когнитивный,лингвистика,вопрос,когнитивный,229
семантический,функция,речевой,единство,229
постулат,когнитивный,семантика,известие,229
дискурс,Дис,канд,филол,229
язык,киев,Наукова,думка,229
русский,устный,научный,речь,229
язык,образ,парадигма,образ,229
коммуникативный,стратегия,русский,речь,228
языковой,картина,мир,являться,228
тип,видовой,противопоставление,русский,228
лингвистический,проблема,изучение,термин,228
французский,язык,дис,канд,228
жить,текст,Дж,Лакофф,228
анализ,текст,учеба,пособие,228
текст,текст,дис,канд,228
лексический,система,язык,внутренний,228
дагестанский,язык,соматический,термин,228
язык,текст,учебный,пособие,228
носитель,современный,русский,язык,227
экспрессивный,средство,английский,язык,227
вопрос,структура,английский,язык,227
курс,обучение,иностранный,язык,227
лексика,дагестанский,язык,соматический,227
материал,русский,язык,Автореф,227
особенность,стиль,научный,изложение,227
экспериментально,фонетический,исследование,Автореф,227
якобсон,Шифтеры,глагольный,категория,227
словарь,русский,говор,карелия,226
словообразование,современный,русский,литературный,226
БТС,большой,толковый,словарь,226
русский,язык,конец,начало,226
русский,культура,издательский,фирма,226
язык,семантика,языковой,единица,226
государственный,институт,русский,язык,226
грамматический,категория,имя,существительное,226
толковый,словарь,иностранный,слово,226
связь,аспект,семантический,исследование,226
современный,русский,устный,научный,226
лингвистический,проблема,референция,новое,226
метод,изучение,лексика,минск,226
языкознание,материал,научно,теоретический,226
язык,Автореф,докт,дисс,225
раса,русский,ассоциативный,словарь,225
вербализация,прошлое,опыт,новое,225
смысловой,тип,речь,описание,225
газетный,публицистический,стиль,речь,225
грамматический,средство,выражение,модальность,224
толковый,словарь,словообразовательный,единица,224
словарь,трудность,русский,язык,224
русский,язык,Изв,ан,224
речь,культура,русский,речь,224
аспект,сб,науч,тр,224
исследование,слово,текст,избранный,224
языковой,картина,мир,лингвистический,224
вестник,МГОУ,серия,русский,224
МГОУ,серия,русский,филология,224
Дж,постулат,речевой,общение,224
лексико,грамматический,разряд,слово,223
язык,словарь,современный,русский,223
Кубрякова,логический,анализ,язык,223
актуальный,проблема,современный,русистика,223
русский,язык,известие,ран,223
словарь,русский,культура,Изд,223
синоним,русский,язык,практический,223
тематический,словарь,русский,язык,223
кунин,англо,русский,фразеологический,223
разговорный,речь,русский,разговорный,223
сравнительный,словарь,турецкий,татарский,222
словарь,турецкий,татарский,наречие,222
падежный,форма,имя,существительное,222
сопоставительный,изучение,дагестанский,язык,222
научный,конференция,русский,язык,222
чувственный,компонент,значение,слово,222
речь,дис,канд,филол,222
когнитивный,основание,изучение,семантика,222
общий,языкознание,учебный,пособие,222
современный,русский,язык,учить,222
эмоциональный,нагрузка,слово,опыт,222
динамический,аспект,лексический,мотивация,222
русский,язык,практический,справочник,222
организация,внутренний,лексикон,человек,222
текст,доклад,международный,конференция,222
система,язык,спб,наука,222
класс,русский,глагол,свердловск,222
русский,речь,русский,язык,221
синтаксический,строй,татарский,язык,221
грамматика,тюркский,язык,лексика,221
семантический,структура,простой,предложение,221
словарь,морфема,русский,язык,221
Лакофф,Дж,когнитивный,моделирование,221
проблема,общий,фразеология,ростов,221
система,язык,внутренний,организация,221
внутренний,организация,категориальный,аппарат,221
системность,научный,стиль,сравнительно,221
стилистический,анализ,художественный,текст,221
Лакофф,Дж,постулат,речевой,221
современный,этап,развитие,семасиология,221
значение,слово,образовывать,структура,221
лаптев,русский,разговорный,синтаксис,221
речевой,коммуникация,саратов,Изд,220
материал,иберо,романский,язык,220
коммуникативный,прагматический,аспект,фразеология,220
терминология,научно,технический,терминология,220
современный,русский,язык,киев,220
современный,азербайджанский,язык,Автореф,219
ономастический,поле,русский,язык,219
самопознание,этнокультурный,специфика,языковой,219
особенность,язык,современный,газетный,219
языкознание,ран,Волгогр,гос,219
основание,изучение,семантика,слово,219
английский,язык,автореф,дисс,219
эмоция,психология,эмоция,текст,219
иберийский,кавказский,язык,нальчик,219
язык,внутренний,организация,категориальный,219
синтаксический,структура,тюркский,язык,218
лгать,серия,филологический,наука,218
коммуникация,сб,науч,тр,218
лексический,система,язык,воронеж,218
заседание,кафедра,иностранный,язык,218
семиотика,язык,природа,культура,218
семантический,анализ,язык,наука,218
образный,средство,язык,новосибирск,218
коммуникативный,стилистика,художественный,текст,218
Стернин,методологический,проблема,когнитивный,218
Теньер,основа,структурный,синтаксис,218
период,история,русский,язык,217
период,развитие,русский,язык,217
художественный,текст,автореф,дис,217
форма,речевой,высказывание,спб,217
логика,когнитивный,бессознательный,новое,217
крылатый,выражение,Лингвострановедческий,словарь,217
память,логический,анализ,язык,217
сочетание,современный,русский,язык,217
художественный,текст,доклад,международный,217
суффиксальный,словообразование,имя,существительное,217
русский,язык,саратов,Изд,217
русский,литературный,язык,Отв,217
предложение,Дис,канд,филол,216
живой,речь,уральский,город,216
тип,речь,описание,повествование,216
словарь,культура,век,ключевой,216
буддизм,картина,мир,язык,216
русский,словообразовательный,морфемика,проблема,216
социальный,дифференциация,английский,язык,216
разновидность,интерпретировать,подход,текст,216
русский,литературный,язык,учебник,216
русский,язык,русый,яз,216
проблема,лексикология,тезис,доклад,216
научно,технический,терминология,научно,216
данные,национальный,корпус,русский,215
русский,язык,словарь,справочник,215
энциклопедический,словарь,электронный,ресурс,215
анализ,текст,основа,теория,215
текст,основа,теория,принцип,215
современный,немецкий,язык,вопрос,215
семантика,русский,глагол,уфа,215
аффикс,принадлежность,го,лицо,214
функциональный,грамматика,полевой,структура,214
языковой,картина,мир,концепт,214
городской,культура,екатеринбург,арго,214
время,логический,анализ,язык,214
Паремиологический,сборник,пословица,загадка,214
семантика,доклад,международный,конференция,214
категория,число,имя,существительное,214
цвет,смысл,сходство,аспект,214
язык,народ,зарубежный,страна,214
русский,язык,век,языковой,213
проблема,функциональный,грамматика,полевой,213
словарь,крылатый,слово,русский,213
грамматический,семантика,английский,язык,213
конструктивный,анализ,структура,предложение,213
психолингвистический,исследование,воронеж,Изд,213
система,язык,проблема,структурный,213
концепт,логический,анализ,язык,213
русский,язык,структурно,семантический,213
язык,дагестанский,лингвистический,сборник,213
национальный,культурный,семантика,русский,213
словарь,Автореф,дис,канд,213
теория,коммуникация,синтаксис,текст,213
словарь,словообразовательный,единица,русский,212
русский,разговорный,диалог,структура,212
языковой,сознание,этнокультурный,специфика,212
метафора,теория,метафора,сборник,212
лингвистика,текст,курс,лекция,212
вопрос,стилистика,саратов,Изд,212
работа,семиотика,поэтика,пер,212
загадка,структура,смысл,текст,212
семантика,номинативный,единица,текст,212
лексический,система,язык,проблема,212
язык,вв,Автореф,дис,212
грамматика,современный,якутский,литературный,212
язык,культура,коммуникация,доклад,212
диалогический,речь,Автореф,дис,212
русский,язык,Вопр,языкознание,212
словообразовательный,единица,русский,язык,211
встречаться,толковый,словарь,русский,211
волгоградский,государственный,университет,серия,211
английский,язык,предмет,исследование,211
вопрос,стилистика,вопрос,языкознание,211
некоторый,задача,изучение,синтаксис,211
русский,язык,вопрос,русский,211
пословица,загадка,структура,смысл,211
сознание,этнокультурный,специфика,языковой,211
строй,иберийский,кавказский,язык,211
основа,русский,фразообразования,ростов,211
ассоциативный,грамматика,русский,язык,211
язык,научно,технический,литература,211
заседание,кафедра,общий,языкознание,211
ширяев,русский,разговорный,речь,211
тема,язык,народ,зарубежный,211
речь,проблема,современный,русский,211
филологический,анализ,текст,основа,210
функционально,семантический,поле,ФСП,210
нагрузка,слово,опыт,психолингвистический,210
слово,опыт,психолингвистический,исследование,210
словарный,состав,современный,русский,210
Концептосфера,русский,язык,Изв,210
изучение,дагестанский,язык,махачкала,210
проблема,анализ,язык,ереван,210
этимологический,словарь,русский,фразеология,209
речь,носитель,русский,язык,209
лексико,семантический,система,русский,209
язык,Сб,научный,труд,209
прагматический,аспект,связность,диалог,209
языковой,личность,система,норма,209
вопрос,синтаксический,строй,иберийский,209
номинация,особенность,семантика,фразеологизм,209
курс,общий,лингвистика,текст,209
словарь,современный,русский,лексикография,209
взаимообогащение,язык,народ,ссср,208
актуальный,проблема,русский,язык,208
текст,Сб,научный,труд,208
русский,ассоциативный,словарь,Кн,208
французско,русский,фразеологический,словарь,208
действие,логический,анализ,язык,208
очерк,теория,стилистика,горький,208
исследование,структура,концепт,методологический,208
личность,система,норма,стиль,208
Разноуровневые,характеристика,лексический,единица,208
говорить,социально,лингвистический,исследование,208
семантический,аспект,синтаксис,калинин,208
фразеологический,словарь,современный,русский,207
русский,фразеологический,словарь,текст,207
язык,текст,автореф,дисс,207
социальный,коммуникация,проблема,семиосоциопсихологии,207
сборник,пословица,загадка,структура,207
тартуский,московский,семиотический,школа,207
современный,русский,язык,семантический,207
синтаксический,строй,иберийский,кавказский,207
опыт,русский,фразеология,сборник,207
научный,стиль,русский,литературный,207
русский,речь,проблема,современный,207
томный,словарь,современный,русский,206
язык,вестник,московский,университет,206
Герценовские,чтение,иностранный,язык,206
вопрос,интернационализация,словарный,состав,206
список,источник,языковой,материал,206
фразеологический,номинация,особенность,семантика,206
антропологический,лингвистика,концепт,категория,206
речь,текст,автореф,дис,206
русский,художественный,литература,проза,206
русский,язык,дисс,канд,206
язык,соматический,термин,махачкала,206
кн,языковой,номинация,вид,206
известие,отделение,русский,язык,205
словарь,русский,жаргон,спб,205
заседание,кафедра,современный,русский,205
йошкар,ола,марийский,книжный,205
вестник,Пятигорского,государственный,лингвистический,205
тактика,русский,речь,текст,205
текст,текст,учеба,пособие,205
структура,концепт,методологический,проблема,205
явление,мотивация,слово,лексикологический,205
мотивация,слово,лексикологический,аспект,205
семантический,исследование,Отв,ред,205
лингвостилистика,современный,английский,язык,205
русский,фразеология,сборник,образный,205
фразеология,сборник,образный,слово,205
словарь,русский,язык,свыше,205
язык,Автореф,дис,доктор,205
словарь,русский,язык,составлять,204
государственный,университет,сера,филология,204
национальный,картина,мир,воронеж,204
ОГЛАВЛЕНИЕ,ДИССЕРТАЦИИдоктор,филологический,наука,204
уральский,лингвистический,общество,екатеринбург,204
прагматика,Изв,ан,ссср,204
когнитивный,семантика,известие,ан,204
аварский,литературный,язык,махачкала,204
роль,говорить,социально,лингвистический,204
дискурс,языковой,личность,проблема,204
современный,английский,язык,киев,204
большой,англо,русский,фразеологический,203
проблема,социальный,дифференциация,язык,203
исследование,средство,речевой,воздействие,203
язык,культура,речь,стилистика,203
практика,научно,технический,лексикография,203
русский,язык,известие,ан,203
когнитивный,теория,метафора,теория,203
тюремный,лагерный,блатной,жаргон,203
развитие,общественно,политический,лексика,203
инструмент,социальный,власть,язык,202
обсуждение,вопрос,стилистика,вопрос,202
стилистика,текст,учеба,пособие,202
прагматический,аспект,лингвистический,исследование,202
задача,изучение,синтаксис,простой,202
аспект,оценочный,семантика,эстетический,202
смысл,речевой,образование,калинин,202
речь,коммуникация,информация,кибернетика,202
системный,семантический,словарь,русский,202
словарь,словарь,русский,язык,201
большой,словарь,крылатый,слово,201
словарь,русский,язык,словоизменение,201
русский,язык,словарь,современный,201
синоним,русский,язык,первый,201
концептуальный,анализ,язык,современный,201
речь,сб,науч,статья,201
Лингвокогнитивные,проблема,межкультурный,коммуникация,201
слово,значение,коммуникативный,перспектива,201
лингвистика,Вып,языковой,контакт,201
общий,риторика,курс,лекция,201
учебный,словарь,сочетаемость,слово,201
проблема,лингвистический,анализ,текст,201
аспект,Автореф,дис,докт,201
предложный,падежный,форма,имя,200
национальный,культурный,специфика,языковой,200
сознание,коммуникация,сб,статья,200
язык,юго,восточный,азия,200
материал,всесоюзный,терминологический,совещание,200
волгоградский,гос,пед,уна,200
материал,русский,советский,поэзия,200
лексико,семантический,способ,словообразование,200
проблема,организация,внутренний,лексикон,200
язык,жанр,русский,фольклор,200
язык,Дисс,канд,филолог,200
